Company,TypeName,Inches,Ram,Gpu,OpSys,Weight,Price,HDD,SSD,Touchscreen,IPS,X_res,Y_res,ppi,Cpu brand
HP,Notebook,15.6,4,Intel HD Graphics 520,Windows,1.86,9.959497306919324,500,0,0,0,1920,1080,141.21199808219862,Intel Core i3
Lenovo,Notebook,15.6,8,Intel HD Graphics 620,Windows,1.99,11.430859511915424,0,512,0,1,1920,1080,141.21199808219862,Intel Core i7
Lenovo,Notebook,15.6,4,Intel HD Graphics 520,Windows,2.2,10.188167121983652,0,128,0,0,1920,1080,141.21199808219862,Intel Core i3
Dell,Notebook,15.6,8,Intel HD Graphics 620,Windows,1.9,10.993953872709783,0,256,0,0,1920,1080,141.21199808219862,Intel Core i5
Dell,Gaming,17.3,16,Nvidia GeForce GTX 1070,Windows,4.42,11.876197639250138,1,256,0,1,1920,1080,127.33567457123111,Intel Core i7
HP,Notebook,17.3,8,Intel HD Graphics 520,Windows,2.65,10.274785970374204,1,0,0,0,1600,900,106.11306214269258,Intel Core i3
HP,Notebook,17.3,8,Nvidia GeForce 930MX,Windows,2.63,11.130176383145796,1,0,0,0,1920,1080,127.33567457123111,Intel Core i7
Asus,Notebook,15.6,4,Intel HD Graphics 500,Others/No OS/Linux,2.0,9.387207078087174,500,0,0,0,1366,768,100.45466986113651,Other Intel Processor
Mediacom,Notebook,13.3,4,Intel HD Graphics,Windows,1.35,9.51682457139056,0,32,0,1,1920,1080,165.6321180513006,Other Intel Processor
Lenovo,Notebook,17.3,6,Nvidia GeForce 940MX,Windows,2.8,10.830969824842061,1,128,0,0,1600,900,106.11306214269258,Intel Core i7
HP,Notebook,15.6,6,AMD Radeon 530,Windows,1.91,10.319265697988735,0,128,0,1,1920,1080,141.21199808219862,AMD Processor
Dell,Notebook,15.6,4,AMD Radeon R5 M420,Windows,2.18,10.401887658299067,1,0,0,0,1366,768,100.45466986113651,Intel Core i3
Acer,2 in 1 Convertible,11.6,4,Intel HD Graphics 500,Windows,1.25,9.83063294843456,0,32,1,1,1920,1080,189.90579052433606,Other Intel Processor
Lenovo,Notebook,15.6,4,Intel HD Graphics 620,Windows,2.05,10.421280845617712,0,128,0,0,1920,1080,141.21199808219862,Intel Core i3
HP,Ultrabook,13.3,16,Intel HD Graphics 515,Windows,1.16,11.558808550535495,0,512,1,1,3200,1800,276.053530085501,Other Intel Processor
Lenovo,Notebook,17.3,8,Nvidia Quadro M620M,Windows,3.4,11.981595204981144,0,256,0,1,1920,1080,127.33567457123111,Intel Core i7
Asus,Notebook,15.6,8,Nvidia GeForce GTX 1050,Windows,2.5,10.70777173269934,1,128,0,0,1920,1080,141.21199808219862,Intel Core i5
Dell,Ultrabook,13.3,8,Intel UHD Graphics 620,Windows,1.21,11.352694739066088,0,128,1,1,3840,2160,331.2642361026012,Intel Core i5
Dell,Notebook,15.6,4,Intel HD Graphics 620,Windows,1.93,10.841452101115571,500,0,0,0,1366,768,100.45466986113651,Intel Core i5
Fujitsu,Notebook,15.6,8,Intel HD Graphics 620,Windows,2.2,10.580858947180335,1,0,0,0,1366,768,100.45466986113651,Intel Core i5
Lenovo,Notebook,15.6,4,Intel HD Graphics 505,Windows,2.2,9.816202683605532,500,0,0,0,1920,1080,141.21199808219862,Other Intel Processor
Lenovo,Notebook,14.0,4,Intel HD Graphics 620,Windows,2.02,10.87326596936077,500,0,0,0,1366,768,111.93520355955211,Intel Core i5
HP,Workstation,17.3,8,Nvidia Quadro M1200,Windows,3.14,11.504424909404817,500,0,0,0,1600,900,106.11306214269258,Intel Core i5
HP,Notebook,14.0,8,Intel HD Graphics 405,Windows,1.94,9.93914036985058,2,0,0,0,1366,768,111.93520355955211,Other Intel Processor
HP,Notebook,15.6,6,AMD Radeon 530,Windows,1.95,10.450993742936223,0,256,0,1,1920,1080,141.21199808219862,AMD Processor
Lenovo,Notebook,15.6,8,Intel HD Graphics 620,Windows,2.3,10.696986727022777,0,256,0,0,1920,1080,141.21199808219862,Intel Core i5
Lenovo,Notebook,15.6,4,Intel HD Graphics 620,Windows,2.05,10.50497986449436,500,0,0,0,1920,1080,141.21199808219862,Intel Core i5
Mediacom,Notebook,14.0,4,Intel HD Graphics,Windows,1.4,9.493013922696841,0,32,0,0,1920,1080,157.3505121487356,Other Intel Processor
Toshiba,Ultrabook,14.0,16,Intel HD Graphics 620,Windows,1.24,11.50657735831005,0,512,1,0,1920,1080,157.3505121487356,Intel Core i7
Lenovo,Gaming,17.3,32,Nvidia GeForce GTX 1070,Windows,4.6,11.862769612046066,1,256,0,1,1920,1080,127.33567457123111,Intel Core i7
MSI,Gaming,17.3,16,Nvidia GeForce GTX 1070,Windows,4.14,11.887251546940472,1,512,0,0,1920,1080,127.33567457123111,Intel Core i7
Dell,Notebook,15.6,8,AMD Radeon R5 M430,Others/No OS/Linux,2.2,10.594313360795073,0,256,0,0,1920,1080,141.21199808219862,Intel Core i7
Mediacom,Notebook,14.0,4,Intel HD Graphics 500,Windows,1.45,9.93914036985058,0,32,0,1,1920,1080,157.3505121487356,Other Intel Processor
Dell,Notebook,15.6,8,Intel HD Graphics 620,Windows,1.9,10.891800214862581,500,0,0,0,1366,768,100.45466986113651,Intel Core i5
HP,Notebook,13.3,4,Intel HD Graphics 620,Windows,1.49,10.55342238395318,0,128,0,0,1920,1080,165.6321180513006,Intel Core i3
Dell,Notebook,15.6,16,Nvidia GeForce 930MX,Windows,1.93,11.313402478637915,0,256,0,0,1920,1080,141.21199808219862,Intel Core i7
Dell,Netbook,11.6,4,Intel HD Graphics 400,Others/No OS/Linux,1.26,9.662536382571954,0,16,0,0,1366,768,135.0942111925629,Other Intel Processor
MSI,Gaming,17.3,16,Nvidia GeForce GTX 980M,Windows,4.5,11.737306010891047,1,128,0,0,1920,1080,127.33567457123111,Intel Core i7
HP,Gaming,17.3,16,Nvidia GeForce GTX 1050,Windows,3.78,11.2874471903093,1,256,0,1,1920,1080,127.33567457123111,Intel Core i7
Lenovo,Ultrabook,14.0,12,Intel HD Graphics 520,Windows,1.4,11.397934727218958,0,256,0,1,1920,1080,157.3505121487356,Intel Core i7
Lenovo,Notebook,15.6,12,Intel HD Graphics 620,Windows,2.2,10.38737929394203,1,0,1,0,1366,768,100.45466986113651,Intel Core i7
Asus,Gaming,17.3,8,Nvidia GeForce GTX 1060,Windows,2.73,11.454295851800008,1,128,0,1,1920,1080,127.33567457123111,Intel Core i5
Asus,2 in 1 Convertible,15.6,8,Intel HD Graphics 520,Windows,2.2,10.580858947180335,1,0,1,0,1366,768,100.45466986113651,Intel Core i5
Lenovo,Notebook,15.6,12,AMD Radeon 530,Windows,2.2,10.830969824842061,0,512,0,0,1920,1080,141.21199808219862,AMD Processor
Dell,2 in 1 Convertible,11.6,4,Intel HD Graphics 615,Windows,1.39,10.377478222959319,0,128,1,0,1366,768,135.0942111925629,Other Intel Processor
Samsung,Notebook,15.6,16,Nvidia GeForce GTX 1050,Windows,2.5,11.413356147904066,1,128,0,0,1920,1080,141.21199808219862,Intel Core i7
Lenovo,Notebook,17.3,4,Intel HD Graphics 520,Others/No OS/Linux,2.8,10.246549458090433,500,0,0,0,1920,1080,127.33567457123111,Intel Core i3
Lenovo,Notebook,15.6,8,Intel HD Graphics 520,Windows,2.29,10.104611236292678,1,0,0,0,1366,768,100.45466986113651,Intel Core i3
Lenovo,2 in 1 Convertible,13.3,8,Intel HD Graphics 620,Windows,1.37,11.588886005772773,0,512,1,1,1920,1080,165.6321180513006,Intel Core i7
Lenovo,Notebook,14.0,8,Intel HD Graphics 630,Windows,1.7,11.271296098981416,0,256,0,1,1920,1080,157.3505121487356,Intel Core i5
Dell,2 in 1 Convertible,12.5,8,Intel HD Graphics 620,Windows,1.34,11.396139931642935,0,256,1,0,1920,1080,176.23257360658386,Intel Core i5
Dell,Workstation,15.6,8,Nvidia Quadro M620,Windows,2.06,11.450333208630004,0,256,1,0,1920,1080,141.21199808219862,Intel Core i7
HP,Notebook,15.6,8,Intel HD Graphics 620,Windows,1.84,11.081347155713406,0,256,0,0,1920,1080,141.21199808219862,Intel Core i7
HP,Notebook,15.6,4,Intel HD Graphics 620,Windows,2.1,10.480567504600335,500,0,0,0,1366,768,100.45466986113651,Intel Core i3
Acer,Notebook,14.0,4,Intel HD Graphics 500,Windows,1.6,9.771618776997505,0,32,0,0,1920,1080,157.3505121487356,Other Intel Processor
MSI,Gaming,17.3,16,Nvidia GeForce GTX 970M,Windows,4.14,11.671319016786894,1,128,0,0,1920,1080,127.33567457123111,Intel Core i7
Dell,Notebook,15.6,4,AMD Radeon R5 M420,Others/No OS/Linux,2.18,10.11759843181949,1,0,0,0,1366,768,100.45466986113651,Intel Core i3
MSI,Gaming,15.6,16,Nvidia GeForce GTX 1060,Windows,1.8,11.715790550995315,2,256,0,0,3840,2160,282.42399616439724,Intel Core i7
Toshiba,Notebook,15.6,8,Intel HD Graphics 520,Windows,2.2,11.219074000897615,0,256,0,1,1920,1080,141.21199808219862,Intel Core i7
Lenovo,Notebook,15.6,6,Intel HD Graphics 620,Windows,2.4,10.310615277730193,1,0,0,0,1920,1080,141.21199808219862,Intel Core i5
Lenovo,2 in 1 Convertible,15.6,8,Intel HD Graphics 630,Windows,2.0,11.144911042902732,0,256,1,1,1920,1080,141.21199808219862,Intel Core i7
Acer,Notebook,14.0,4,Intel HD Graphics 405,Windows,1.6,9.83063294843456,0,128,0,0,1366,768,111.93520355955211,Other Intel Processor
Lenovo,Notebook,15.6,32,Nvidia Quadro M2200M,Windows,2.5,12.472347407870709,0,1,0,1,3840,2160,282.42399616439724,Other Intel Processor
Dell,Gaming,15.6,16,Nvidia GeForce GTX 960<U+039C>,Windows,2.59,10.754357300416876,1,0,0,0,1920,1080,141.21199808219862,Intel Core i7
Dell,Notebook,15.6,4,Intel HD Graphics 520,Others/No OS/Linux,2.18,10.071160338072124,1,0,0,0,1366,768,100.45466986113651,Intel Core i3
Dell,Notebook,15.6,4,Intel HD Graphics 520,Others/No OS/Linux,2.25,9.858883414720413,1,0,0,0,1366,768,100.45466986113651,Intel Core i3
Dell,Notebook,15.6,4,Intel HD Graphics 620,Others/No OS/Linux,1.93,10.742904151497525,500,0,0,0,1366,768,100.45466986113651,Intel Core i5
Asus,Gaming,17.3,8,Nvidia GeForce GTX 1050,Windows,3.0,11.038609189620306,1,128,0,0,1920,1080,127.33567457123111,Intel Core i7
Dell,Notebook,15.6,4,AMD Radeon R5 M420,Others/No OS/Linux,2.18,10.319441460358465,0,128,0,0,1920,1080,141.21199808219862,Intel Core i5
HP,Ultrabook,15.6,8,Intel HD Graphics 620,Windows,1.84,11.211900368986477,0,512,0,0,1920,1080,141.21199808219862,Intel Core i7
MSI,Gaming,15.6,16,Nvidia GeForce GTX 1070,Windows,2.94,11.702152960779438,1,256,0,0,1920,1080,141.21199808219862,Intel Core i7
Acer,2 in 1 Convertible,11.6,4,Intel HD Graphics 400,Others/No OS/Linux,1.25,9.913097231314559,0,32,1,1,1366,768,135.0942111925629,Other Intel Processor
HP,Notebook,14.0,8,Intel HD Graphics 620,Windows,2.31,11.00021005668577,0,256,0,0,1366,768,111.93520355955211,Intel Core i5
Lenovo,Notebook,14.0,8,Intel HD Graphics 520,Windows,1.65,11.265171547683302,0,256,0,0,1920,1080,157.3505121487356,Intel Core i5
Dell,Notebook,15.6,4,AMD Radeon 530,Windows,2.2,10.629713546415353,1,0,0,0,1920,1080,141.21199808219862,Intel Core i5
Fujitsu,Notebook,15.6,8,Intel HD Graphics 620,Windows,2.2,10.658921971998408,0,256,0,0,1366,768,100.45466986113651,Intel Core i5
HP,Notebook,15.6,4,Intel HD Graphics 520,Windows,1.88,10.812893840917726,500,0,0,0,1366,768,100.45466986113651,Intel Core i5
Lenovo,Notebook,15.6,8,Nvidia GeForce 920MX,Windows,2.2,10.776844060703754,1,0,0,0,1920,1080,141.21199808219862,Intel Core i7
Mediacom,Notebook,14.0,2,Intel HD Graphics,Windows,1.4,9.452024578163645,0,32,0,0,1920,1080,157.3505121487356,Other Intel Processor
Lenovo,Notebook,15.6,4,Intel HD Graphics 620,Others/No OS/Linux,2.2,10.12402932214978,0,128,0,0,1920,1080,141.21199808219862,Intel Core i5
Asus,2 in 1 Convertible,13.3,6,Intel HD Graphics 620,Windows,1.5,10.435481129939486,1,0,1,0,1920,1080,165.6321180513006,Intel Core i5
Dell,Notebook,15.6,8,Nvidia GeForce GTX 1050,Windows,2.0,11.482152806302976,0,256,0,0,1920,1080,141.21199808219862,Intel Core i7
Asus,Ultrabook,14.0,16,Intel HD Graphics 620,Windows,1.1,11.525170191386666,0,512,0,0,1920,1080,157.3505121487356,Intel Core i7
Dell,Gaming,15.6,16,Nvidia GeForce GTX 1050 Ti,Windows,2.62,11.274682488942933,1,256,0,0,1920,1080,141.21199808219862,Intel Core i7
Lenovo,Notebook,15.6,4,Intel UHD Graphics 620,Windows,1.8,10.695781181367428,0,256,0,0,1920,1080,141.21199808219862,Intel Core i5
Lenovo,Notebook,15.6,4,Nvidia GeForce 920MX ,Windows,2.2,10.336863503805128,1,0,0,0,1920,1080,141.21199808219862,Intel Core i3
Asus,Notebook,15.6,8,Intel HD Graphics 500,Windows,2.0,9.964522443121997,1,0,0,0,1366,768,100.45466986113651,Other Intel Processor
Asus,Notebook,15.6,8,Nvidia GeForce GTX 1050,Windows,1.99,10.785284424941176,1,0,0,0,1920,1080,141.21199808219862,Intel Core i5
Dell,Ultrabook,13.3,8,Intel UHD Graphics 620,Windows,1.23,11.508719833687696,0,256,1,0,3200,1800,276.053530085501,Intel Core i5
Lenovo,Notebook,14.0,2,Intel HD Graphics 400,Windows,1.42,9.493013922696841,0,32,0,0,1366,768,111.93520355955211,Other Intel Processor
Lenovo,2 in 1 Convertible,13.3,8,Intel HD Graphics 620,Windows,1.37,11.44716312967751,0,256,1,1,1920,1080,165.6321180513006,Intel Core i7
Dell,Notebook,15.6,16,Nvidia GeForce GTX 1050,Windows,2.06,11.758368289071829,0,1,1,0,3840,2160,282.42399616439724,Intel Core i7
Lenovo,Gaming,15.6,8,Nvidia GeForce GTX 1050M,Windows,2.5,10.9867750135825,1,128,0,1,1920,1080,141.21199808219862,Intel Core i7
HP,Notebook,17.0,8,AMD Radeon R5,Windows,2.6,10.231119110983279,1,0,0,0,1600,900,107.98564559226952,AMD Processor
Lenovo,Ultrabook,14.0,16,Intel HD Graphics 620,Windows,1.14,11.779404329770907,0,512,0,1,1920,1080,157.3505121487356,Intel Core i7
Asus,Gaming,15.6,8,Nvidia GeForce GTX 1050 Ti,Others/No OS/Linux,2.5,11.039464987704202,1,0,0,1,1920,1080,141.21199808219862,Intel Core i7
Acer,Notebook,15.6,4,Intel HD Graphics 520,Windows,2.4,10.084808608996498,500,0,0,0,1366,768,100.45466986113651,Intel Core i3
Lenovo,Notebook,14.0,4,Intel HD Graphics,Windows,1.43,9.588689132620203,0,32,0,0,1366,768,111.93520355955211,Other Intel Processor
Acer,Ultrabook,14.0,8,Intel Graphics 620,Windows,1.8,10.798847148587821,0,256,0,1,1920,1080,157.3505121487356,Intel Core i5
Razer,Gaming,14.0,16,Nvidia GeForce GTX 1060,Windows,1.95,11.838443060873624,0,256,0,0,1920,1080,157.3505121487356,Intel Core i7
Toshiba,Notebook,13.3,8,Intel HD Graphics 520,Windows,1.2,11.076412935176183,0,256,0,0,1920,1080,165.6321180513006,Intel Core i5
Lenovo,Ultrabook,12.5,8,Intel HD Graphics 620,Windows,1.36,11.343269598606504,0,256,0,1,1920,1080,176.23257360658386,Intel Core i7
Asus,Gaming,17.3,32,Nvidia GeForce GTX 1080,Windows,3.8,11.912578515747587,0,512,0,1,1920,1080,127.33567457123111,Intel Core i7
Acer,Gaming,15.6,8,Nvidia GeForce GTX 1050,Others/No OS/Linux,2.4,10.53941655276426,1,0,0,0,1920,1080,141.21199808219862,Intel Core i5
Dell,Ultrabook,13.3,8,Intel UHD Graphics 620,Windows,1.2,11.254810893751282,0,256,0,0,1920,1080,165.6321180513006,Intel Core i5
MSI,Gaming,15.6,8,Nvidia GeForce GTX 1050 Ti,Windows,2.2,11.058781074545012,1,128,0,0,1920,1080,141.21199808219862,Intel Core i7
HP,Notebook,15.6,4,Intel HD Graphics 520,Others/No OS/Linux,1.86,9.875184369674535,500,0,0,0,1366,768,100.45466986113651,Intel Core i3
Toshiba,Notebook,15.6,8,Intel HD Graphics 620,Windows,2.0,10.945351696133724,500,0,0,1,1920,1080,141.21199808219862,Intel Core i5
Dell,Notebook,15.6,8,AMD Radeon 530,Windows,2.2,10.798847148587821,0,256,0,0,1920,1080,141.21199808219862,Intel Core i7
Dell,Notebook,15.6,16,AMD Radeon 530,Windows,2.2,11.009948956147637,2,256,0,0,1920,1080,141.21199808219862,Intel Core i7
Lenovo,Gaming,15.6,8,Nvidia GeForce GTX 960,Windows,3.31,11.06229896074271,1,128,0,1,1920,1080,141.21199808219862,Intel Core i7
Dell,Gaming,17.3,32,Nvidia GeForce GTX 1070,Windows,4.42,12.029883488676532,1,512,0,1,3840,2160,254.67134914246222,Intel Core i7
Dell,Notebook,14.0,8,Intel HD Graphics 520,Windows,1.56,11.089517135798168,0,256,0,0,1920,1080,157.3505121487356,Intel Core i5
Lenovo,Notebook,15.6,4,Intel HD Graphics 500,Windows,2.2,10.013431946154272,500,0,0,0,1366,768,100.45466986113651,Other Intel Processor
Lenovo,Notebook,15.6,4,Intel HD Graphics 520,Windows,2.2,10.25782777312814,500,0,0,0,1920,1080,141.21199808219862,Intel Core i5
HP,Notebook,15.6,6,AMD Radeon R5 M430,Windows,2.04,10.265276597141131,1,0,0,0,1920,1080,141.21199808219862,Intel Core i3
MSI,Gaming,17.3,8,Nvidia GeForce GTX 1060,Windows,2.7,11.27992228688911,1,128,0,0,1920,1080,127.33567457123111,Intel Core i7
Toshiba,Notebook,15.6,4,Intel HD Graphics 520,Windows,2.1,10.186161103256786,0,128,0,0,1366,768,100.45466986113651,Intel Core i3
Dell,Notebook,15.6,8,Intel HD Graphics 620,Windows,2.06,10.837272366712863,1,0,0,0,1920,1080,141.21199808219862,Intel Core i5
HP,Notebook,15.6,8,AMD Radeon 530,Windows,2.1,10.588945244611693,1,0,0,0,1920,1080,141.21199808219862,Intel Core i7
Toshiba,Notebook,15.6,8,Intel HD Graphics 620,Windows,2.0,11.11283946349252,0,256,0,1,1920,1080,141.21199808219862,Intel Core i5
Acer,Notebook,15.6,4,Intel HD Graphics 520,Others/No OS/Linux,2.1,9.99658437558166,0,128,0,0,1366,768,100.45466986113651,Intel Core i3
Microsoft,Ultrabook,13.5,8,Intel Iris Plus Graphics 640,Windows,1.252,11.508104342010855,0,256,1,0,2256,1504,200.84255993695703,Intel Core i7
Lenovo,Notebook,15.6,8,AMD Radeon R5 M430,Windows,1.9,10.682362236272313,1,128,0,0,1920,1080,141.21199808219862,Intel Core i5
Lenovo,2 in 1 Convertible,13.3,8,Intel HD Graphics 620,Windows,1.3,10.916751081300507,0,256,1,1,1920,1080,165.6321180513006,Intel Core i5
Lenovo,Notebook,15.6,4,AMD Radeon R2 Graphics,Windows,2.2,9.83063294843456,0,128,0,0,1366,768,100.45466986113651,AMD Processor
HP,2 in 1 Convertible,14.0,4,Nvidia GeForce 940MX,Windows,1.63,10.525211768465944,0,128,1,1,1920,1080,157.3505121487356,Intel Core i3
MSI,Gaming,15.6,16,Nvidia GeForce GTX 1050,Windows,2.4,11.14105450129298,1,256,0,0,1920,1080,141.21199808219862,Intel Core i7
Asus,Ultrabook,14.0,8,Intel HD Graphics 620,Windows,1.1,11.009948956147637,0,256,0,0,1920,1080,157.3505121487356,Intel Core i5
HP,2 in 1 Convertible,11.6,8,Intel HD Graphics 500,Others/No OS/Linux,1.4,10.180118788800824,0,64,1,0,1366,768,135.0942111925629,Other Intel Processor
LG,Ultrabook,15.6,8,Intel HD Graphics 620,Windows,1.09,11.715790550995315,0,512,0,1,1920,1080,141.21199808219862,Intel Core i7
Acer,Gaming,15.6,16,Nvidia GeForce GTX 1050 Ti,Windows,2.5,11.144911042902732,0,256,0,0,1920,1080,141.21199808219862,Intel Core i5
MSI,Gaming,15.6,8,Nvidia GeForce GTX 1050,Windows,2.2,10.8812140971224,0,256,0,0,1920,1080,141.21199808219862,Intel Core i5
Asus,Notebook,15.6,4,Intel HD Graphics 500,Windows,1.86,10.013431946154272,0,128,0,0,1366,768,100.45466986113651,Other Intel Processor
Dell,Gaming,15.6,16,Nvidia GeForce GTX 1060,Windows,3.21,11.601643784304514,1,128,0,0,1920,1080,141.21199808219862,Intel Core i5
HP,Notebook,17.3,4,AMD Radeon R5 520,Windows,2.5,10.525211768465944,0,256,0,1,1920,1080,127.33567457123111,Intel Core i3
Lenovo,2 in 1 Convertible,13.3,8,Intel UHD Graphics 620,Windows,1.19,11.288114524334732,0,512,1,1,1920,1080,165.6321180513006,Intel Core i7
Dell,Gaming,15.6,16,Nvidia GeForce GTX 1070,Windows,3.49,11.917834418453076,1,256,0,0,1920,1080,141.21199808219862,Intel Core i7
HP,Notebook,15.6,4,AMD Radeon 520,Windows,1.86,10.393289544363068,500,0,0,0,1366,768,100.45466986113651,Intel Core i5
Dell,Notebook,15.6,4,AMD Radeon R5 M430,Windows,2.2,10.277575423651992,1,0,0,0,1366,768,100.45466986113651,Intel Core i3
HP,Notebook,17.3,6,AMD Radeon R7 M440,Windows,2.65,10.319441460358465,2,0,0,1,1920,1080,127.33567457123111,AMD Processor
Lenovo,Notebook,15.6,4,Intel HD Graphics 510,Windows,2.1,9.73761240901231,500,0,0,0,1366,768,100.45466986113651,Other Intel Processor
Acer,Notebook,14.0,4,Intel HD Graphics 510,Others/No OS/Linux,1.45,9.902487052202545,0,32,0,0,1366,768,111.93520355955211,Other Intel Processor
Lenovo,Notebook,14.0,4,Intel HD Graphics 620,Windows,1.7,10.525211768465944,0,256,0,0,1920,1080,157.3505121487356,Intel Core i5
HP,Workstation,17.3,8,Nvidia Quadro M1200,Windows,3.14,11.529366637136484,500,0,0,0,1920,1080,127.33567457123111,Intel Core i7
Lenovo,2 in 1 Convertible,14.0,8,Intel HD Graphics 620,Windows,1.42,11.834974180925718,0,256,1,0,2560,1440,209.8006828649808,Intel Core i7
Toshiba,Notebook,13.3,8,Intel HD Graphics 620,Windows,1.5,10.855945108418139,0,256,0,1,1920,1080,165.6321180513006,Intel Core i5
Acer,Netbook,11.6,4,Intel HD Graphics,Windows,1.4,9.570272405833974,0,32,0,0,1366,768,135.0942111925629,Other Intel Processor
Lenovo,2 in 1 Convertible,14.0,16,Intel HD Graphics 620,Windows,1.38,11.442360501250736,0,512,1,0,1920,1080,157.3505121487356,Intel Core i7
Asus,2 in 1 Convertible,12.5,4,Intel HD Graphics 515,Others/No OS/Linux,1.2,10.481345086360362,0,64,1,0,1920,1080,176.23257360658386,Other Intel Processor
Toshiba,Ultrabook,13.3,16,Intel HD Graphics 520,Windows,1.36,11.512991062818642,0,512,1,0,1920,1080,165.6321180513006,Intel Core i7
HP,Notebook,15.6,4,AMD Radeon 530,Windows,2.1,10.510802297245792,500,0,0,1,1920,1080,141.21199808219862,Intel Core i7
Dell,Gaming,15.6,8,Nvidia GeForce GTX 1050,Windows,2.56,10.683645110085203,1,0,0,0,1920,1080,141.21199808219862,Intel Core i5
Lenovo,Notebook,15.6,4,AMD Radeon 530,Windows,2.2,9.964522443121997,0,256,0,0,1920,1080,141.21199808219862,AMD Processor
Lenovo,Notebook,15.6,8,AMD Radeon R7,Windows,2.2,10.03701794516015,1,0,0,0,1366,768,100.45466986113651,AMD Processor
Lenovo,Notebook,15.6,4,Intel HD Graphics 620,Windows,2.1,10.407616483423654,2,0,0,0,1920,1080,141.21199808219862,Intel Core i5
Lenovo,Notebook,15.6,4,Intel HD Graphics 520,Others/No OS/Linux,1.9,10.084808608996498,500,0,0,0,1366,768,100.45466986113651,Intel Core i3
Dell,Notebook,15.6,8,Intel HD Graphics 620,Windows,2.18,10.653903140886465,0,256,0,0,1920,1080,141.21199808219862,Intel Core i5
Acer,2 in 1 Convertible,13.3,8,Intel UHD Graphics 620,Windows,1.6,10.882315804880687,0,256,1,1,1920,1080,165.6321180513006,Intel Core i5
Lenovo,Workstation,15.6,16,Nvidia Quadro M520M,Windows,2.18,11.50120100127367,0,512,0,0,1920,1080,141.21199808219862,Intel Core i7
Lenovo,Notebook,14.0,8,Intel HD Graphics 520,Windows,1.8,11.058109595587434,0,256,0,0,1920,1080,157.3505121487356,Intel Core i5
HP,Notebook,17.3,6,AMD Radeon 530,Windows,2.71,10.460211528926417,2,0,0,1,1920,1080,127.33567457123111,AMD Processor
Lenovo,Gaming,15.6,8,Nvidia GeForce GTX 1050 Ti,Windows,2.5,11.105659536357711,1,128,0,1,1920,1080,141.21199808219862,Intel Core i7
Dell,Notebook,14.0,8,Nvidia GeForce 930MX,Others/No OS/Linux,1.64,10.968576149165093,0,256,0,0,1920,1080,157.3505121487356,Intel Core i5
Dell,Notebook,15.6,8,Intel HD Graphics 620,Others/No OS/Linux,1.98,10.56311104105693,1,0,0,0,1920,1080,141.21199808219862,Intel Core i5
Asus,Notebook,14.0,4,Intel HD Graphics 500,Windows,1.5,9.672654512737537,0,32,0,0,1920,1080,157.3505121487356,Other Intel Processor
Dell,Notebook,15.6,16,Intel HD Graphics 620,Windows,1.93,11.238652353231751,0,512,0,0,1920,1080,141.21199808219862,Intel Core i5
Lenovo,Notebook,14.0,8,Nvidia GeForce 920MX,Windows,1.87,10.729080621774308,0,256,0,1,1920,1080,157.3505121487356,Intel Core i5
Dell,Notebook,15.6,8,Intel HD Graphics 620,Windows,1.9,11.047982926769505,0,256,0,0,1920,1080,141.21199808219862,Intel Core i5
Lenovo,Notebook,15.6,4,AMD Radeon R4,Windows,2.19,9.672654512737537,500,0,0,0,1366,768,100.45466986113651,AMD Processor
Mediacom,Notebook,14.0,4,Intel HD Graphics 400,Windows,1.4,9.555290852218356,32,0,0,1,1920,1200,161.72539083525606,Other Intel Processor
HP,Notebook,17.3,8,Nvidia GeForce 930MX,Windows,2.63,11.065637862008225,0,256,0,0,1920,1080,127.33567457123111,Intel Core i7
Lenovo,Ultrabook,14.0,8,Intel HD Graphics 520,Windows,1.17,11.406054689443872,0,512,0,1,2560,1440,209.8006828649808,Intel Core i7
HP,2 in 1 Convertible,13.3,8,Intel HD Graphics 620,Windows,1.58,10.704907085240231,0,256,1,1,1366,768,117.82653006268643,Intel Core i5
Lenovo,Ultrabook,14.0,8,Intel HD Graphics 620,Windows,1.32,11.288114524334732,0,256,0,1,1920,1080,157.3505121487356,Intel Core i5
Dell,Gaming,17.3,32,Nvidia GeForce GTX 1070,Windows,4.36,12.1806155047626,1,1,0,0,3840,2160,254.67134914246222,Intel Core i7
MSI,Gaming,17.3,8,Nvidia GeForce GTX 1050 Ti,Windows,2.7,11.182294337407903,1,128,0,0,1920,1080,127.33567457123111,Intel Core i7
Lenovo,Notebook,15.6,4,Intel HD Graphics 620,Others/No OS/Linux,1.9,10.169762314876662,1,0,0,0,1366,768,100.45466986113651,Intel Core i5
Dell,Notebook,15.6,8,AMD Radeon 530,Windows,2.2,10.55342238395318,1,128,0,0,1920,1080,141.21199808219862,Intel Core i5
Dell,2 in 1 Convertible,13.3,4,Intel HD Graphics 620,Windows,1.71,10.450993742936223,1,0,1,0,1920,1080,165.6321180513006,Intel Core i3
Dell,Notebook,15.6,8,AMD Radeon R7 M445,Others/No OS/Linux,2.32,10.354869672690878,1,0,0,0,1366,768,100.45466986113651,Intel Core i5
HP,Notebook,15.6,4,AMD Radeon 520,Windows,2.1,10.167923515707006,1,0,0,0,1920,1080,141.21199808219862,AMD Processor
Acer,Gaming,17.3,16,Nvidia GeForce GTX 1060,Windows,4.2,11.543423631696015,1,128,0,1,1920,1080,127.33567457123111,Intel Core i7
